path,prompt,short_prompt,aspect_ratio,resolution,fps,duration,labels
clips/❄️ Winter Spidey Chills 🥶.mp4,"[Style] Ultra-high definition, vibrant and crystal-clear visuals. Cinematic masterpiece with impeccable detail in every frame. Perfectly smooth motion, flowing with seamless transitions. Perfectly smooth natural movements, flowing with seamless motion and natural speed. Perfectly smooth natural wind, armor, cloth, clothing, anatomy, and hair physics, flowing with flawlessly realistic collisions and interactions. Rich and vivid colors, beautifully balanced for an immersive experience. Flawless lighting that enhances every texture and surface. Bright and sharp visuals, maintaining perfect focus throughout. Elegant camera movements, smooth and stable tracking shots. Ultra-realistic depth of field with stunning background separation. High-quality, natural skin tones, radiant and well-balanced. Cinematic slow motion with perfect fluidity and no jitter. Impeccable exposure with a perfect balance of highlights and shadows. Gorgeous bokeh effect with silky smooth focus transitions. Vibrant color grading that enhances every scene beautifully. IMAX-level clarity, with stunning precision and sharpness. Seamless camera pans and zooms with fluid, precise motion. Perfectly dynamic lighting that accentuates every shot. Rich and detailed textures with sharp, clear definition. High frame rate for buttery-smooth visuals and lifelike motion. Perfectly executed cinematic lighting with deep contrast. Exquisite focus pulls with smooth transitions between subjects. Flawless depth of field, providing perfect clarity in each layer of the frame. Masterful composition, perfectly following the rule of thirds for balance. Perfectly crisp visuals, with zero pixelation even in high-motion sequences. Beautifully lit scenes with a golden hour glow and warmth. Impeccable 4K or 8K quality for stunning resolution and clarity. Elegant, stable handheld shots with flawless fluidity. Cinematic wide shots with beautifully sharp edges and vivid colors. Perfect lighting consistency, enhancing realism in every frame. Hyper-realistic lighting and shadows that complement natural textures. Seamless transitions between lighting conditions, always smooth and gradual. Pristine visual fidelity, creating a truly immersive viewing experience.","[Style] Ultra-high definition, vibrant and crystal-clear visuals. Cinematic masterpiece with impeccable detail in every frame. Perfectly smooth motion, flowing with seamless transitions. Perfectly smooth natural movements, flowing with seamless motion and natural speed. Perfectly smooth...",9:16,1080x1920,30.0,10s,"style, definition, crystal, visual, masterpiece, detail, frame, motion"
"clips/HEARTBROKEN, WALKING IN THE RAIN.mp4","Langit kelabu menggantung di atas kota yang sunyi. Rintik hujan turun tanpa henti, seolah ikut menangisi hati yang hancur. Di tengah trotoar yang basah, seorang pemuda melangkah perlahan, membiarkan setiap tetes air jatuh membasahi wajahnya. Bukan hanya hujan, tapi juga air mata yang mengalir tanpa bisa ia tahan.OTONG, nama pemuda itu. Baru saja ia mengalami malam terburuk dalam hidupnya. Orang yang selama ini ia cintai, yang ia jaga dengan sepenuh hati, kini memilih pergi. Kata-kata terakhir dari bibir gadis itu masih terngiang di kepalanya, menyisakan luka yang tak terlihat namun terasa begitu nyata.""Maaf, tapi aku tidak bisa melanjutkan ini lagi,"" suara lembutnya terdengar lebih kejam dari pisau yang mengiris dada.OTONG tidak tahu harus ke mana. betapa remuk hatinya. Hujan mengguyur deras, membuat pakaiannya basah kuyup, namun ia tak peduli. Tangannya mengepal erat, menahan gemetar yang bukan hanya karena dingin, tetapi juga kesedihan yang menyesakkan.Setiap kenangan bersama gadis itu berputar seperti film di kepalanya. Ia menatap ke langit, membiarkan hujan menutupi air matanya, berharap angin malam bisa membawa pergi semua rasa sakit ini.Di tikungan jalan, ia berhenti. Dalam sunyi yang hanya diisi suara hujan, ia membiarkan dirinya menangis lebih keras. Untuk pertama kalinya, ia mengizinkan kesedihan menguasai dirinya. Tak ada lagi gengsi, tak ada lagi kepura-puraan untuk terlihat kuat.","Langit kelabu menggantung di atas kota yang sunyi. Rintik hujan turun tanpa henti, seolah ikut menangisi hati yang hancur. Di tengah trotoar yang basah, seorang pemuda melangkah perlahan, membiarkan setiap tetes air jatuh membasahi wajahnya....",9:16,720x1280,30.0,10s,"langit, kelabu, menggantung, di, atas, kota, yang, sunyi"
clips/The Fusion of Aquaman and Ariel.mp4,she smiles and blinks to the camera then send a flying kiss,she smiles and blinks to the camera then send a flying kiss,9:16,1080x1920,30.0,5s,"camera, kiss"
clips/Flower fairy dance.mp4,"The fairies hober in the air and dance , smooth moves","The fairies hober in the air and dance , smooth moves",34:59,1088x1888,30.0,5s,"fairy, air, dance, move"
clips/RoboE working in space.mp4,Character is drawing a model of a spaceship. The office is inside a transparent crystal ball floating in space.,Character is drawing a model of a spaceship. The office is inside a transparent crystal ball floating in space.,9:16,720x1280,30.0,5s,"character, model, spaceship, office, crystal, ball, space"
clips/Man walks down a dark alley.mp4,The man walks through the long dark alley. There's a sense of danger.the camera zooms out,The man walks through the long dark alley. There's a sense of danger.the camera zooms out,38:51,1216x1632,30.0,10s,"man, alley, sense, camera, zoom"
clips/The cat is cooking fish on the f.mp4,the cat takes a frying pan and fries over a burning fire,the cat takes a frying pan and fries over a burning fire,9:16,720x1280,30.0,5s,"cat, pan, fry, fire"
clips/Prestine Carpet Cleaning.mp4,"A surreal and whimsical scene where a grand Persian carpet unrolls through the heart of Dubai, stretching towards the towering Burj Khalifa. The rolled carpet unfurls as a giant round brush at the front keeps rotating, scrubbing and polishing the surface, leaving behind a sparkling clean path. The brush, enormous and lively, moves forward effortlessly, with golden dust and tiny soap bubbles floating in the air, symbolizing the deep cleaning process.On top of the rotating brush, a miniature boy rides it joyfully, holding onto its bristles like reins, as if steering the brush along its magical journey. The perspective captures the grandeur of Dubai’s skyline, with the unrolling carpet leading straight to the majestic Burj Khalifa, which glows against the sky, symbolizing the perfect fusion of cleanliness, innovation, and spectacle. igh-definition, cinematic 3D render. Camera track Shot following the brush and the boy as it goes towards Burj Khalifa.","A surreal and whimsical scene where a grand Persian carpet unrolls through the heart of Dubai, stretching towards the towering Burj Khalifa. The rolled carpet unfurls as a giant round brush at the front keeps...",9:16,1080x1920,30.0,10s,"scene, carpet, heart, dubai, burj, khalifa, unfurl, brush"
clips/vid 2.mp4,"A green-eyed woman in full height in a short dress starts dancing K-pop, rhythmically swaying her hips to this music, her hair swaying in time with the movement, she runs her hand through her hair, her confident smile mesmerizing.","A green-eyed woman in full height in a short dress starts dancing K-pop, rhythmically swaying her hips to this music, her hair swaying in time with the movement, she runs her hand through her hair,...",9:16,1080x1920,30.0,5s,"woman, height, dress, k, pop, hip, music, hair"
clips/carpe koi.mp4,"koi carp swim in the water, the carp swim in circle next to each other","koi carp swim in the water, the carp swim in circle next to each other",9:16,720x1280,30.0,5s,"koi, swim, water, carp, circle"
clips/smiling pink hair.mp4,tucking her hair behind her ear and smiling shyly,tucking her hair behind her ear and smiling shyly,2:3,768x1152,30.0,10s,"hair, ear"
clips/Her Room.mp4,She sits on the sofa and explains the room to you with a smile and gestures.,She sits on the sofa and explains the room to you with a smile and gestures.,9:16,1080x1920,30.0,10s,"sofa, room, smile, gesture"
clips/Tiny strawberry house.mp4,mini workers building their strawberry house,mini workers building their strawberry house,9:16,720x1280,30.0,5s,"worker, strawberry, house"
clips/Cute helper.mp4,"A cute white kitten, standing upright like a human, is vacuuming a cozy modern living room like a professional cleaner. The kitten holds a sleek, lightweight vacuum cleaner with its tiny paws and carefully maneuvers it across a plush carpet. It behaves just like a human—first picking up small objects like a coffee table book, a decorative vase, and a toy, gently placing them aside before vacuuming underneath. The kitten moves with confidence, adjusting its position as it cleans every corner of the room.The scene is well-lit with warm natural sunlight streaming through large windows, casting soft shadows. The room has a neat and cozy ambiance with stylish furniture, a fluffy sofa, a coffee table, and decorative plants. The kitten's fluffy white fur moves naturally as it works, and its tiny ears perk up in focus.The video smoothly follows the kitten's actions with realistic physics—dust and tiny particles disappear as the vacuum cleans, and the kitten occasionally pauses to inspect its work before continuing. The kitten even makes tiny, determined expressions, showing its dedication to keeping the space spotless. The final shot shows the kitten proudly placing the objects back in their original spots, admiring its clean work with a satisfied nod","A cute white kitten, standing upright like a human, is vacuuming a cozy modern living room like a professional cleaner. The kitten holds a sleek, lightweight vacuum cleaner with its tiny paws and carefully maneuvers...",9:16,720x1280,30.0,5s,"kitten, human, living, room, cleaner, vacuum, paw, carpet"
